
Order_ID,Customer_ID,Product_ID,Order_Date,Order_Status,Order_Quantity,Unit_Price,Discount,Shipping_Mode,Shipping_Carrier,Shipping_Date_Scheduled,Shipping_Date_Actual,Delivery_Status,Late_Delivery_Risk_Flag,VAT_Rate,COGS,Unit_Price_Effective,Order_Total,VAT_Amount,Profit_Per_Order
ORD0001290,CUST00232,PROD00176,2022-12-07,Pending,4,90.25,0.23,Economy,CarrierB,2022-12-13,2022-12-17,Late,1,0.0,156.0,69.4925,277.97,0.0,121.97000000000003
ORD0001291,CUST00369,PROD00063,2022-02-01,Completed,4,191.91,0.21,Standard,CarrierD,2022-02-07,2022-02-07,On Time,0,0.19,666.4,151.6089,606.4356,115.22276400000001,-59.964399999999955
ORD0001292,CUST00076,PROD00040,2022-02-12,Completed,3,121.51,0.15,Standard,CarrierE,2022-02-17,2022-02-21,Late,1,0.22,272.49,103.2835,309.8505,68.16711000000001,37.3605
ORD0001293,CUST00475,PROD00084,2022-04-28,Completed,5,36.02,0.1,Economy,CarrierB,2022-04-29,2022-05-03,Late,1,0.19,86.95,32.418000000000006,162.09000000000003,30.797100000000007,75.14000000000003
ORD0001294,CUST00328,PROD00015,2024-06-07,Completed,9,148.73,0.25,Same Day,CarrierA,2024-06-08,2024-06-08,On Time,0,0.1,364.14,111.54749999999999,1003.9274999999999,100.39274999999999,639.7874999999999
ORD0001295,CUST00345,PROD00099,2022-01-15,Completed,6,105.28,0.02,Economy,CarrierD,2022-01-19,2022-01-20,Late,1,0.2,59.760000000000005,103.1744,619.0464000000001,123.80928000000002,559.2864000000001
ORD0001296,CUST00302,PROD00134,2022-11-18,Completed,3,92.66,0.21,Express,CarrierA,2022-11-22,2022-11-24,Late,1,0.22,212.49,73.2014,219.60420000000002,48.312924,7.114200000000011
ORD0001297,CUST00452,PROD00121,2024-06-29,Completed,3,247.09,0.16,Standard,CarrierE,2024-06-30,2024-06-30,On Time,0,0.2,487.34999999999997,207.5556,622.6668,124.53336,135.3168
ORD0001298,CUST00289,PROD00063,2023-09-19,Completed,6,191.91,0.15,Express,CarrierD,2023-09-22,2023-09-25,Late,1,0.22,999.5999999999999,163.1235,978.741,215.32301999999999,-20.858999999999924
ORD0001299,CUST00001,PROD00136,2022-12-03,Completed,5,78.93,0.25,Same Day,CarrierC,2022-12-05,2022-12-05,On Time,0,0.1,340.09999999999997,59.197500000000005,295.9875,29.598750000000003,-44.112499999999955
ORD0001300,CUST00147,PROD00128,2023-06-16,Completed,4,266.54,0.08,Standard,CarrierE,2023-06-19,2023-06-22,Late,1,0.18,691.36,245.21680000000003,980.8672000000001,176.55609600000003,289.5072000000001
ORD0001301,CUST00287,PROD00112,2023-11-21,Completed,6,52.82,0.01,Economy,CarrierB,2023-11-27,2023-12-01,Late,1,0.22,218.64,52.2918,313.7508,69.025176,95.11080000000004
ORD0001302,CUST00464,PROD00111,2024-02-13,Completed,5,130.15,0.19,Express,CarrierC,2024-02-15,2024-02-19,Late,1,0.22,307.5,105.42150000000001,527.1075000000001,115.96365000000002,219.60750000000007
ORD0001303,CUST00142,PROD00032,2023-08-14,Cancelled,4,116.13,0.02,Same Day,CarrierA,2023-08-16,2023-08-19,Late,1,0.21,153.0,113.80739999999999,455.22959999999995,95.59821599999998,302.22959999999995
ORD0001304,CUST00053,PROD00045,2023-01-16,Completed,7,62.7,0.08,Same Day,CarrierC,2023-01-17,2023-01-19,Late,1,0.1,388.22,57.684000000000005,403.788,40.378800000000005,15.567999999999984
ORD0001305,CUST00304,PROD00122,2023-05-26,Completed,6,288.36,0.25,Economy,CarrierC,2023-05-30,2023-05-31,Late,1,0.18,1078.44,216.27,1297.6200000000001,233.57160000000002,219.18000000000006
ORD0001306,CUST00069,PROD00180,2024-07-01,Pending,3,77.69,0.09,Economy,CarrierA,2024-07-07,2024-07-09,Late,1,0.22,95.46000000000001,70.6979,212.0937,46.660614,116.6337
ORD0001307,CUST00361,PROD00082,2022-04-30,Completed,6,180.55,0.12,Express,CarrierE,2022-05-02,2022-05-04,Late,1,0.0,759.24,158.88400000000001,953.3040000000001,0.0,194.06400000000008
ORD0001308,CUST00090,PROD00013,2022-01-26,Completed,4,266.86,0.08,Express,CarrierE,2022-02-01,2022-02-02,Late,1,0.2,669.32,245.51120000000003,982.0448000000001,196.40896000000004,312.7248000000001
ORD0001309,CUST00446,PROD00024,2023-06-18,Completed,4,134.76,0.24,Economy,CarrierA,2023-06-22,2023-06-23,Late,1,0.22,305.76,102.4176,409.6704,90.127488,103.91039999999998
ORD0001310,CUST00220,PROD00168,2023-12-14,Pending,5,177.65,0.07,Economy,CarrierC,2023-12-15,2023-12-15,On Time,0,0.19,206.85,165.2145,826.0725,156.953775,619.2225
ORD0001311,CUST00450,PROD00014,2022-03-05,Completed,10,83.93,0.16,Same Day,CarrierC,2022-03-10,2022-03-12,Late,1,0.2,464.09999999999997,70.5012,705.012,141.0024,240.91199999999998
ORD0001312,CUST00498,PROD00070,2023-04-05,Completed,1,245.01,0.02,Express,CarrierE,2023-04-07,2023-04-11,Late,1,0.1,197.44,240.10979999999998,240.10979999999998,24.01098,42.66979999999998
ORD0001313,CUST00192,PROD00062,2023-12-27,Completed,3,206.47,0.01,Economy,CarrierC,2024-01-01,2024-01-04,Late,1,0.21,173.73,204.4053,613.2159,128.775339,439.4859
ORD0001314,CUST00454,PROD00120,2022-11-10,Completed,5,151.46,0.01,Standard,CarrierE,2022-11-16,2022-11-18,Late,1,0.18,550.85,149.9454,749.7270000000001,134.95086,198.87700000000007
ORD0001315,CUST00063,PROD00089,2024-09-09,Completed,8,224.56,0.22,Express,CarrierE,2024-09-10,2024-09-10,On Time,0,0.2,1424.08,175.1568,1401.2544,280.25088,-22.825599999999895
ORD0001316,CUST00073,PROD00189,2024-03-15,Completed,5,222.12,0.02,Standard,CarrierD,2024-03-17,2024-03-18,Late,1,0.19,541.4,217.6776,1088.3880000000001,206.79372000000004,546.9880000000002
ORD0001317,CUST00161,PROD00001,2023-08-13,Completed,3,176.13,0.09,Express,CarrierA,2023-08-18,2023-08-18,On Time,0,0.2,234.12,160.2783,480.8349,96.16698000000001,246.7149
ORD0001318,CUST00169,PROD00194,2022-08-04,Cancelled,5,246.03,0.12,Economy,CarrierB,2022-08-05,2022-08-06,Late,1,0.18,642.25,216.5064,1082.5320000000002,194.85576000000003,440.28200000000015
ORD0001319,CUST00089,PROD00126,2023-04-01,Completed,6,200.29,0.1,Express,CarrierC,2023-04-03,2023-04-04,Late,1,0.21,529.74,180.261,1081.566,227.12886,551.826
ORD0001320,CUST00176,PROD00032,2024-09-12,Completed,3,116.13,0.07,Express,CarrierC,2024-09-14,2024-09-17,Late,1,0.2,114.75,108.00089999999999,324.00269999999995,64.80054,209.25269999999995
ORD0001321,CUST00269,PROD00141,2024-01-06,Completed,6,268.96,0.2,Economy,CarrierD,2024-01-12,2024-01-14,Late,1,0.1,1156.08,215.168,1291.008,129.10080000000002,134.9280000000001
ORD0001322,CUST00073,PROD00161,2024-06-07,Completed,5,138.0,0.23,Economy,CarrierB,2024-06-10,2024-06-14,Late,1,0.19,383.6,106.26,531.3000000000001,100.94700000000002,147.70000000000005
ORD0001323,CUST00245,PROD00032,2023-06-24,Completed,4,116.13,0.18,Express,CarrierC,2023-06-27,2023-07-01,Late,1,0.2,153.0,95.2266,380.9064,76.18128,227.90640000000002
ORD0001324,CUST00077,PROD00056,2024-09-18,Pending,4,270.51,0.01,Express,CarrierB,2024-09-21,2024-09-24,Late,1,0.25,739.08,267.8049,1071.2196,267.8049,332.13959999999986
ORD0001325,CUST00159,PROD00152,2024-09-08,Completed,7,180.9,0.16,Same Day,CarrierB,2024-09-09,2024-09-11,Late,1,0.25,361.97,151.956,1063.692,265.923,701.722
ORD0001326,CUST00489,PROD00091,2024-03-27,Completed,4,37.74,0.12,Standard,CarrierD,2024-03-28,2024-03-29,Late,1,0.19,113.28,33.211200000000005,132.84480000000002,25.240512000000003,19.56480000000002
ORD0001327,CUST00459,PROD00004,2023-12-14,Pending,6,257.03,0.25,Express,CarrierA,2023-12-18,2023-12-19,Late,1,0.19,730.4399999999999,192.77249999999998,1156.6349999999998,219.76064999999997,426.1949999999998
ORD0001328,CUST00324,PROD00023,2023-08-02,Completed,4,80.55,0.16,Economy,CarrierE,2023-08-05,2023-08-05,On Time,0,0.21,247.88,67.66199999999999,270.64799999999997,56.83607999999999,22.767999999999972
ORD0001329,CUST00098,PROD00029,2023-04-18,Cancelled,7,254.87,0.04,Express,CarrierD,2023-04-24,2023-04-26,Late,1,0.1,843.64,244.6752,1712.7264,171.27264000000002,869.0864
ORD0001330,CUST00381,PROD00098,2022-12-25,Cancelled,6,124.66,0.03,Express,CarrierD,2022-12-30,2023-01-02,Late,1,0.25,530.22,120.9202,725.5211999999999,181.38029999999998,195.30119999999988
ORD0001331,CUST00102,PROD00149,2022-05-06,Completed,5,74.36,0.04,Standard,CarrierB,2022-05-12,2022-05-12,On Time,0,0.21,75.19999999999999,71.3856,356.928,74.95488,281.728
ORD0001332,CUST00494,PROD00030,2024-08-29,Completed,8,110.58,0.07,Same Day,CarrierE,2024-09-04,2024-09-04,On Time,0,0.1,112.48,102.8394,822.7152,82.27152000000001,710.2352
ORD0001333,CUST00132,PROD00090,2024-05-10,Pending,5,187.75,0.2,Same Day,CarrierD,2024-05-13,2024-05-16,Late,1,0.2,485.4,150.20000000000002,751.0000000000001,150.20000000000002,265.60000000000014
ORD0001334,CUST00102,PROD00148,2023-12-08,Completed,4,114.59,0.16,Same Day,CarrierA,2023-12-10,2023-12-10,On Time,0,0.21,412.08,96.2556,385.0224,80.854704,-27.05759999999998
ORD0001335,CUST00019,PROD00144,2024-07-25,Completed,5,131.58,0.14,Express,CarrierC,2024-07-27,2024-07-29,Late,1,0.2,318.35,113.15880000000001,565.7940000000001,113.15880000000003,247.44400000000007
ORD0001336,CUST00454,PROD00067,2023-11-17,Completed,5,138.55,0.16,Economy,CarrierC,2023-11-18,2023-11-19,Late,1,0.18,162.39999999999998,116.382,581.9100000000001,104.74380000000001,419.5100000000001
ORD0001337,CUST00482,PROD00177,2022-03-28,Completed,6,267.24,0.2,Same Day,CarrierC,2022-04-01,2022-04-04,Late,1,0.0,838.3799999999999,213.79200000000003,1282.7520000000002,0.0,444.3720000000003
ORD0001338,CUST00082,PROD00101,2022-12-09,Completed,5,23.62,0.03,Express,CarrierC,2022-12-10,2022-12-13,Late,1,0.1,55.650000000000006,22.9114,114.557,11.4557,58.907
ORD0001339,CUST00397,PROD00058,2024-04-02,Pending,9,149.14,0.18,Express,CarrierD,2024-04-03,2024-04-05,Late,1,0.1,388.98,122.2948,1100.6532,110.06532,711.6732
ORD0001340,CUST00489,PROD00172,2024-09-04,Pending,5,15.87,0.19,Same Day,CarrierA,2024-09-09,2024-09-11,Late,1,0.19,41.150000000000006,12.8547,64.2735,12.211965,23.123499999999993
ORD0001341,CUST00279,PROD00025,2023-01-30,Pending,8,137.38,0.24,Express,CarrierA,2023-02-03,2023-02-03,On Time,0,0.21,751.44,104.4088,835.2704,175.406784,83.83039999999994
ORD0001342,CUST00339,PROD00023,2023-04-29,Completed,8,80.55,0.23,Express,CarrierB,2023-05-05,2023-05-07,Late,1,0.19,495.76,62.0235,496.188,94.27571999999999,0.42799999999999727
ORD0001343,CUST00365,PROD00187,2023-10-28,Completed,10,210.26,0.23,Economy,CarrierA,2023-11-01,2023-11-04,Late,1,0.2,1643.6000000000001,161.90019999999998,1619.002,323.8004,-24.598000000000184
ORD0001344,CUST00331,PROD00129,2023-04-01,Completed,7,72.2,0.19,Standard,CarrierA,2023-04-02,2023-04-05,Late,1,0.1,44.52,58.482000000000006,409.374,40.937400000000004,364.85400000000004
ORD0001345,CUST00129,PROD00097,2023-04-21,Completed,7,223.58,0.04,Express,CarrierC,2023-04-26,2023-04-28,Late,1,0.21,748.51,214.6368,1502.4576,315.516096,753.9476
ORD0001346,CUST00344,PROD00143,2022-07-29,Completed,9,132.07,0.18,Economy,CarrierC,2022-08-01,2022-08-04,Late,1,0.2,917.64,108.2974,974.6766,194.93532000000002,57.03660000000002
ORD0001347,CUST00310,PROD00128,2023-06-09,Completed,6,266.54,0.13,Standard,CarrierA,2023-06-11,2023-06-13,Late,1,0.18,1037.04,231.8898,1391.3388,250.440984,354.2988
ORD0001348,CUST00455,PROD00081,2023-11-07,Pending,4,307.36,0.08,Express,CarrierA,2023-11-10,2023-11-11,Late,1,0.19,693.24,282.7712,1131.0848,214.906112,437.8448000000001
ORD0001349,CUST00089,PROD00180,2024-09-26,Completed,7,77.69,0.07,Express,CarrierC,2024-10-02,2024-10-05,Late,1,0.21,222.74,72.2517,505.76189999999997,106.209999,283.02189999999996
ORD0001350,CUST00213,PROD00186,2024-02-06,Completed,3,255.2,0.16,Same Day,CarrierB,2024-02-09,2024-02-09,On Time,0,0.25,401.09999999999997,214.368,643.104,160.776,242.00400000000008
ORD0001351,CUST00143,PROD00169,2024-06-14,Completed,4,46.34,0.1,Standard,CarrierC,2024-06-15,2024-06-15,On Time,0,0.25,51.8,41.706,166.824,41.706,115.02400000000002
ORD0001352,CUST00065,PROD00172,2023-07-30,Completed,8,15.87,0.12,Standard,CarrierA,2023-07-31,2023-08-02,Late,1,0.22,65.84,13.9656,111.7248,24.579456,45.8848
ORD0001353,CUST00076,PROD00004,2022-11-03,Completed,7,257.03,0.06,Express,CarrierB,2022-11-09,2022-11-11,Late,1,0.22,852.18,241.60819999999995,1691.2573999999997,372.07662799999997,839.0773999999998
ORD0001354,CUST00199,PROD00196,2022-03-17,Completed,3,213.06,0.1,Economy,CarrierA,2022-03-20,2022-03-21,Late,1,0.0,219.29999999999998,191.75400000000002,575.2620000000001,0.0,355.9620000000001
ORD0001355,CUST00143,PROD00135,2022-01-22,Completed,2,200.54,0.12,Express,CarrierA,2022-01-26,2022-01-30,Late,1,0.25,377.74,176.4752,352.9504,88.2376,-24.789600000000007
ORD0001356,CUST00405,PROD00046,2022-03-01,Pending,2,273.8,0.11,Same Day,CarrierB,2022-03-07,2022-03-07,On Time,0,0.2,268.38,243.68200000000002,487.36400000000003,97.4728,218.98400000000004
ORD0001357,CUST00403,PROD00009,2023-01-21,Completed,4,127.95,0.05,Express,CarrierB,2023-01-23,2023-01-26,Late,1,0.2,488.88,121.5525,486.21,97.242,-2.670000000000016
ORD0001358,CUST00316,PROD00161,2022-02-25,Completed,4,138.0,0.04,Express,CarrierB,2022-03-03,2022-03-04,Late,1,0.0,306.88,132.48,529.92,0.0,223.03999999999996
ORD0001359,CUST00093,PROD00033,2022-06-17,Completed,2,106.34,0.24,Standard,CarrierA,2022-06-21,2022-06-23,Late,1,0.2,35.38,80.8184,161.6368,32.32736,126.2568
ORD0001360,CUST00473,PROD00084,2023-02-16,Completed,4,36.02,0.04,Express,CarrierA,2023-02-17,2023-02-20,Late,1,0.21,69.56,34.5792,138.3168,29.046528,68.7568
ORD0001361,CUST00417,PROD00132,2023-12-18,Completed,6,163.2,0.04,Standard,CarrierB,2023-12-20,2023-12-20,On Time,0,0.2,289.86,156.672,940.0319999999999,188.00639999999999,650.1719999999999
ORD0001362,CUST00305,PROD00065,2024-05-14,Completed,4,192.0,0.23,Standard,CarrierC,2024-05-20,2024-05-24,Late,1,0.1,239.12,147.84,591.36,59.136,352.24
ORD0001363,CUST00224,PROD00106,2024-02-10,Completed,5,200.11,0.1,Economy,CarrierA,2024-02-15,2024-02-19,Late,1,0.18,268.05,180.09900000000002,900.4950000000001,162.0891,632.4450000000002
ORD0001364,CUST00497,PROD00034,2022-07-10,Completed,4,266.45,0.01,Standard,CarrierE,2022-07-14,2022-07-17,Late,1,0.18,760.12,263.7855,1055.142,189.92556,295.02200000000005
ORD0001365,CUST00291,PROD00085,2023-04-27,Completed,5,154.49,0.11,Standard,CarrierD,2023-05-02,2023-05-03,Late,1,0.18,328.2,137.4961,687.4805000000001,123.74649000000002,359.28050000000013
ORD0001366,CUST00428,PROD00088,2024-07-07,Completed,8,213.0,0.18,Economy,CarrierA,2024-07-10,2024-07-11,Late,1,0.1,1034.56,174.66000000000003,1397.2800000000002,139.72800000000004,362.72000000000025
ORD0001367,CUST00102,PROD00192,2023-07-21,Completed,4,244.79,0.15,Economy,CarrierE,2023-07-26,2023-07-29,Late,1,0.21,719.84,208.0715,832.286,174.78006,112.44599999999991
ORD0001368,CUST00474,PROD00153,2023-02-20,Completed,2,133.76,0.15,Standard,CarrierA,2023-02-21,2023-02-21,On Time,0,0.21,66.5,113.69599999999998,227.39199999999997,47.75231999999999,160.89199999999997
ORD0001369,CUST00267,PROD00055,2022-12-06,Completed,4,151.17,0.25,Express,CarrierD,2022-12-11,2022-12-13,Late,1,0.1,486.36,113.3775,453.51,45.351,-32.85000000000002
ORD0001370,CUST00355,PROD00137,2024-03-06,Completed,4,235.2,0.11,Economy,CarrierD,2024-03-09,2024-03-10,Late,1,0.21,424.64,209.328,837.312,175.83552,412.672
ORD0001371,CUST00456,PROD00017,2024-06-10,Completed,3,116.51,0.05,Standard,CarrierC,2024-06-15,2024-06-18,Late,1,0.25,192.99,110.6845,332.0535,83.013375,139.06349999999998
ORD0001372,CUST00110,PROD00149,2024-02-15,Completed,5,74.36,0.1,Express,CarrierA,2024-02-20,2024-02-20,On Time,0,0.1,75.19999999999999,66.924,334.62,33.462,259.42
ORD0001373,CUST00462,PROD00188,2022-09-16,Pending,4,143.99,0.19,Standard,CarrierB,2022-09-22,2022-09-22,On Time,0,0.25,453.04,116.63190000000002,466.52760000000006,116.63190000000002,13.487600000000043
ORD0001374,CUST00330,PROD00141,2022-12-16,Completed,7,268.96,0.14,Standard,CarrierC,2022-12-18,2022-12-21,Late,1,0.2,1348.76,231.30559999999997,1619.1391999999998,323.82784,270.37919999999986
ORD0001375,CUST00450,PROD00131,2023-08-24,Completed,5,143.02,0.12,Express,CarrierD,2023-08-29,2023-09-01,Late,1,0.2,432.0,125.8576,629.288,125.8576,197.288
ORD0001376,CUST00430,PROD00196,2023-03-13,Completed,5,213.06,0.1,Economy,CarrierA,2023-03-18,2023-03-21,Late,1,0.22,365.5,191.75400000000002,958.7700000000001,210.92940000000002,593.2700000000001
ORD0001377,CUST00265,PROD00004,2022-08-10,Completed,4,257.03,0.24,Same Day,CarrierD,2022-08-15,2022-08-17,Late,1,0.18,486.96,195.34279999999998,781.3711999999999,140.64681599999997,294.41119999999995
ORD0001378,CUST00003,PROD00007,2023-02-17,Completed,5,36.04,0.17,Standard,CarrierD,2023-02-21,2023-02-21,On Time,0,0.25,81.64999999999999,29.913199999999996,149.56599999999997,37.39149999999999,67.91599999999998
ORD0001379,CUST00085,PROD00026,2022-12-16,Pending,4,198.49,0.18,Standard,CarrierB,2022-12-17,2022-12-18,Late,1,0.2,632.44,162.76180000000002,651.0472000000001,130.20944000000003,18.607200000000034
ORD0001380,CUST00282,PROD00024,2023-04-27,Completed,9,134.76,0.13,Same Day,CarrierC,2023-05-01,2023-05-05,Late,1,0.1,687.96,117.24119999999999,1055.1707999999999,105.51707999999999,367.21079999999984
ORD0001381,CUST00328,PROD00010,2023-08-24,Cancelled,8,171.39,0.14,Standard,CarrierD,2023-08-29,2023-09-02,Late,1,0.1,1144.56,147.3954,1179.1632,117.91632,34.603200000000015
ORD0001382,CUST00304,PROD00013,2024-09-03,Completed,5,266.86,0.07,Economy,CarrierC,2024-09-04,2024-09-05,Late,1,0.18,836.6500000000001,248.1798,1240.899,223.36181999999997,404.2489999999998
ORD0001383,CUST00450,PROD00125,2022-02-28,Completed,3,192.91,0.06,Express,CarrierD,2022-03-03,2022-03-07,Late,1,0.2,148.35000000000002,181.3354,544.0062,108.80124,395.6562
ORD0001384,CUST00454,PROD00172,2022-06-01,Pending,4,15.87,0.18,Standard,CarrierB,2022-06-03,2022-06-07,Late,1,0.18,32.92,13.0134,52.0536,9.369648,19.1336
ORD0001385,CUST00412,PROD00039,2024-07-22,Completed,3,237.02,0.01,Standard,CarrierB,2024-07-26,2024-07-30,Late,1,0.1,415.29,234.6498,703.9494,70.39494,288.65939999999995
ORD0001386,CUST00117,PROD00147,2023-06-24,Completed,8,220.96,0.24,Standard,CarrierC,2023-06-29,2023-07-02,Late,1,0.18,990.96,167.92960000000002,1343.4368000000002,241.81862400000003,352.47680000000014
ORD0001387,CUST00221,PROD00179,2022-08-13,Pending,2,310.76,0.22,Standard,CarrierA,2022-08-19,2022-08-23,Late,1,0.18,375.32,242.3928,484.7856,87.26140799999999,109.4656
ORD0001388,CUST00154,PROD00019,2022-11-14,Pending,2,188.43,0.2,Standard,CarrierD,2022-11-18,2022-11-22,Late,1,0.2,178.46,150.744,301.488,60.2976,123.02799999999999
ORD0001389,CUST00153,PROD00076,2024-09-22,Completed,3,224.88,0.17,Standard,CarrierD,2024-09-26,2024-09-29,Late,1,0.1,441.48,186.6504,559.9512,55.99512,118.47119999999995
ORD0001390,CUST00012,PROD00052,2023-07-17,Cancelled,5,216.99,0.16,Standard,CarrierA,2023-07-20,2023-07-23,Late,1,0.1,780.75,182.2716,911.3580000000001,91.13580000000002,130.60800000000006
ORD0001391,CUST00133,PROD00175,2024-02-14,Completed,3,146.13,0.19,Express,CarrierE,2024-02-17,2024-02-20,Late,1,0.1,392.43,118.3653,355.09590000000003,35.50959,-37.33409999999998
ORD0001392,CUST00482,PROD00120,2022-10-06,Completed,4,151.46,0.23,Standard,CarrierD,2022-10-09,2022-10-11,Late,1,0.0,440.68,116.6242,466.4968,0.0,25.8168
ORD0001393,CUST00304,PROD00158,2023-07-12,Completed,7,243.46,0.13,Same Day,CarrierE,2023-07-17,2023-07-21,Late,1,0.18,1074.64,211.8102,1482.6714000000002,266.880852,408.0314000000001
ORD0001394,CUST00293,PROD00046,2023-04-19,Pending,5,273.8,0.04,Economy,CarrierE,2023-04-25,2023-04-28,Late,1,0.2,670.95,262.848,1314.24,262.848,643.29
ORD0001395,CUST00463,PROD00149,2024-04-25,Completed,14,74.36,0.02,Standard,CarrierD,2024-04-29,2024-05-03,Late,1,0.2,210.56,72.8728,1020.2192,204.04384000000002,809.6592
ORD0001396,CUST00300,PROD00075,2023-09-10,Completed,7,221.98,0.13,Economy,CarrierC,2023-09-16,2023-09-19,Late,1,0.1,999.88,193.12259999999998,1351.8582,135.18582,351.9781999999999
ORD0001397,CUST00228,PROD00124,2024-03-06,Completed,4,72.05,0.16,Express,CarrierA,2024-03-07,2024-03-09,Late,1,0.2,105.84,60.522,242.088,48.4176,136.248
ORD0001398,CUST00271,PROD00048,2022-01-24,Completed,6,251.57,0.22,Standard,CarrierE,2022-01-25,2022-01-25,On Time,0,0.18,638.46,196.2246,1177.3476,211.922568,538.8876
ORD0001399,CUST00043,PROD00062,2023-06-03,Completed,6,206.47,0.23,Standard,CarrierC,2023-06-09,2023-06-13,Late,1,0.1,347.46,158.9819,953.8914,95.38914,606.4313999999999
ORD0001400,CUST00432,PROD00058,2023-01-03,Completed,6,149.14,0.18,Express,CarrierE,2023-01-07,2023-01-09,Late,1,0.2,259.32,122.2948,733.7687999999999,146.75376,474.44879999999995
ORD0001401,CUST00343,PROD00018,2024-09-22,Completed,6,220.57,0.23,Express,CarrierC,2024-09-27,2024-09-28,Late,1,0.22,643.98,169.8389,1019.0334,224.18734800000001,375.0534
ORD0001402,CUST00326,PROD00108,2024-09-25,Completed,6,204.16,0.23,Same Day,CarrierA,2024-09-26,2024-09-30,Late,1,0.18,913.98,157.2032,943.2192,169.77945599999998,29.239199999999983
ORD0001403,CUST00302,PROD00187,2022-12-01,Completed,8,210.26,0.07,Express,CarrierE,2022-12-02,2022-12-04,Late,1,0.22,1314.88,195.54179999999997,1564.3343999999997,344.15356799999995,249.45439999999962
ORD0001404,CUST00498,PROD00048,2023-03-09,Completed,7,251.57,0.09,Standard,CarrierD,2023-03-15,2023-03-16,Late,1,0.1,744.87,228.9287,1602.5009,160.25009,857.6309
ORD0001405,CUST00364,PROD00063,2022-01-03,Completed,7,191.91,0.21,Economy,CarrierC,2022-01-05,2022-01-07,Late,1,0.2,1166.2,151.6089,1061.2623,212.25246000000004,-104.93769999999995
ORD0001406,CUST00379,PROD00012,2022-09-15,Completed,2,299.45,0.25,Economy,CarrierA,2022-09-19,2022-09-22,Late,1,0.19,388.26,224.58749999999998,449.17499999999995,85.34325,60.914999999999964
ORD0001407,CUST00427,PROD00034,2022-09-20,Completed,8,266.45,0.03,Standard,CarrierE,2022-09-26,2022-09-26,On Time,0,0.0,1520.24,258.4565,2067.652,0.0,547.412
ORD0001408,CUST00493,PROD00189,2022-05-01,Completed,6,222.12,0.21,Standard,CarrierB,2022-05-05,2022-05-06,Late,1,0.21,649.6800000000001,175.47480000000002,1052.8488000000002,221.09824800000004,403.16880000000015
