PO_ID,Supplier_ID,Raw_Material_ID,Order_Date,Order_Quantity,Unit_Cost,Delivery_Date_Planned,Delivery_Date_Actual,Total_Cost
PO000733,SUP00098,PROD00040,2023-06-21,12,66.7242293619815,2023-07-02,2023-07-08,800.6907523437781
PO000734,SUP00069,PROD00121,2023-03-05,10,3.555654168858176,2023-03-26,2023-03-28,35.55654168858176
PO000735,SUP00047,PROD00055,2021-04-12,6,58.495190557896606,2021-05-05,2021-05-11,350.97114334737967
PO000736,SUP00068,PROD00082,2021-07-14,7,78.11350629119191,2021-07-31,2021-07-31,546.7945440383434
PO000737,SUP00082,PROD00188,2021-07-12,10,43.75479914987786,2021-07-24,2021-07-30,437.54799149877863
PO000738,SUP00026,PROD00086,2022-02-16,9,48.62652228402632,2022-03-04,2022-03-08,437.6387005562369
PO000739,SUP00006,PROD00050,2022-06-26,14,68.38359329114286,2022-07-18,2022-07-18,957.370306076
PO000740,SUP00077,PROD00143,2022-11-12,11,13.893478303621748,2022-12-01,2022-12-06,152.82826133983923
PO000741,SUP00089,PROD00184,2022-07-14,14,21.474759213000144,2022-08-07,2022-08-05,300.646628982002
PO000742,SUP00063,PROD00038,2023-07-06,18,40.53959600748675,2023-07-22,2023-07-21,729.7127281347615
PO000743,SUP00021,PROD00026,2024-02-21,9,41.88565628759722,2024-03-03,2024-03-05,376.970906588375
PO000744,SUP00042,PROD00086,2022-05-19,12,38.87114558051744,2022-05-31,2022-06-03,466.45374696620934
PO000745,SUP00051,PROD00045,2022-08-15,15,40.788432865122914,2022-09-07,2022-09-04,611.8264929768437
PO000746,SUP00048,PROD00011,2022-10-27,18,57.85292602462925,2022-11-15,2022-11-19,1041.3526684433264
PO000747,SUP00080,PROD00078,2024-03-22,10,63.45732744937509,2024-04-06,2024-04-08,634.5732744937509
PO000748,SUP00099,PROD00094,2023-11-16,9,7.406949922370471,2023-12-05,2023-12-10,66.66254930133424
PO000749,SUP00032,PROD00139,2023-03-13,8,15.415614261975382,2023-03-24,2023-03-21,123.32491409580305
PO000750,SUP00070,PROD00134,2021-09-28,6,50.81283869694005,2021-10-10,2021-10-12,304.8770321816403
PO000751,SUP00009,PROD00016,2023-06-06,14,4.0805915719456705,2023-06-24,2023-06-25,57.128282007239385
PO000752,SUP00059,PROD00143,2021-12-22,17,25.356327557946273,2022-01-15,2022-01-13,431.0575684850866
PO000753,SUP00003,PROD00088,2021-04-18,12,5.82289578176968,2021-04-30,2021-04-27,69.87474938123616
PO000754,SUP00065,PROD00188,2023-09-29,13,40.042082957772415,2023-10-22,2023-10-28,520.5470784510414
PO000755,SUP00018,PROD00159,2023-10-25,10,51.39533786185157,2023-11-10,2023-11-14,513.9533786185157
PO000756,SUP00012,PROD00045,2022-02-07,9,44.25310092244946,2022-02-23,2022-02-21,398.27790830204515
PO000757,SUP00089,PROD00169,2021-09-09,13,26.68558755007363,2021-09-23,2021-09-23,346.9126381509572
PO000758,SUP00051,PROD00107,2022-05-07,12,26.94813031475641,2022-05-20,2022-05-26,323.3775637770769
PO000759,SUP00017,PROD00001,2023-08-28,10,25.971177573496472,2023-09-20,2023-09-19,259.7117757349647
PO000760,SUP00097,PROD00088,2022-04-13,12,5.692693567134253,2022-04-28,2022-05-02,68.31232280561103
PO000761,SUP00098,PROD00195,2022-06-03,9,8.692739616263783,2022-06-27,2022-06-25,78.23465654637404
PO000762,SUP00032,PROD00074,2022-10-24,6,48.075156278795795,2022-11-13,2022-11-14,288.4509376727748
PO000763,SUP00093,PROD00131,2024-01-02,7,13.741954518107123,2024-01-23,2024-01-25,96.19368162674986
PO000764,SUP00050,PROD00046,2024-03-05,13,21.153242193097313,2024-03-27,2024-03-24,274.99214851026505
PO000765,SUP00090,PROD00183,2023-06-18,10,60.83926605633152,2023-07-07,2023-07-12,608.3926605633152
PO000766,SUP00062,PROD00019,2024-03-09,6,3.7063312342090873,2024-03-20,2024-03-23,22.237987405254522
PO000767,SUP00097,PROD00166,2022-05-25,16,36.46838843128477,2022-06-15,2022-06-20,583.4942149005564
PO000768,SUP00024,PROD00078,2022-01-04,14,18.214069049965488,2022-01-24,2022-01-27,254.99696669951683
PO000769,SUP00065,PROD00098,2021-08-04,7,53.407786199612794,2021-08-24,2021-08-24,373.85450339728953
PO000770,SUP00067,PROD00066,2023-08-09,7,23.09051500695134,2023-08-19,2023-08-19,161.63360504865938
PO000771,SUP00008,PROD00136,2023-12-10,10,28.021813875707704,2023-12-27,2023-12-26,280.21813875707704
PO000772,SUP00074,PROD00191,2023-05-23,6,49.95816156251013,2023-06-11,2023-06-17,299.74896937506077
PO000773,SUP00045,PROD00152,2022-03-31,7,25.37159171444697,2022-04-13,2022-04-10,177.6011420011288
PO000774,SUP00049,PROD00100,2023-01-31,6,45.25015442790592,2023-02-10,2023-02-15,271.5009265674355
PO000775,SUP00010,PROD00197,2022-12-29,11,59.999979622827965,2023-01-12,2023-01-13,659.9997758511076
PO000776,SUP00054,PROD00151,2023-05-06,9,14.581556651135331,2023-05-21,2023-05-21,131.23400986021798
PO000777,SUP00030,PROD00065,2022-07-18,6,53.89199834826312,2022-08-07,2022-08-06,323.35199008957875
PO000778,SUP00038,PROD00044,2022-01-15,7,52.213607057986046,2022-01-29,2022-01-26,365.4952494059023
PO000779,SUP00070,PROD00159,2022-11-21,15,10.279509099236684,2022-12-03,2022-12-09,154.19263648855025
PO000780,SUP00052,PROD00139,2022-11-26,14,39.17537385705761,2022-12-13,2022-12-19,548.4552339988065
PO000781,SUP00049,PROD00155,2022-12-07,13,51.629755007595506,2022-12-31,2023-01-02,671.1868150987416
PO000782,SUP00020,PROD00196,2024-01-31,9,18.57129493568314,2024-02-19,2024-02-16,167.14165442114827
PO000783,SUP00098,PROD00013,2021-03-29,14,17.267193494345154,2021-04-21,2021-04-24,241.74070892083216
PO000784,SUP00046,PROD00023,2023-07-11,15,77.32731895192241,2023-07-29,2023-07-27,1159.909784278836
PO000785,SUP00066,PROD00036,2022-09-11,11,52.53453072908516,2022-10-04,2022-10-05,577.8798380199368
PO000786,SUP00015,PROD00009,2023-06-08,9,53.343983102921975,2023-06-24,2023-06-22,480.0958479262978
PO000787,SUP00071,PROD00042,2023-11-12,15,69.83066804610553,2023-11-24,2023-11-26,1047.460020691583
PO000788,SUP00003,PROD00168,2023-11-10,14,53.523024238010265,2023-11-29,2023-11-29,749.3223393321437
PO000789,SUP00009,PROD00176,2022-03-14,11,7.126396503132029,2022-03-24,2022-03-30,78.39036153445232
PO000790,SUP00097,PROD00085,2024-01-22,14,73.00498240494687,2024-02-14,2024-02-18,1022.0697536692562
PO000791,SUP00059,PROD00181,2022-10-06,6,23.690765518698438,2022-10-28,2022-11-01,142.14459311219062
PO000792,SUP00054,PROD00007,2023-09-20,8,6.582360380311272,2023-10-08,2023-10-13,52.658883042490174
PO000793,SUP00032,PROD00098,2021-09-26,8,52.36050334211155,2021-10-07,2021-10-12,418.8840267368924
PO000794,SUP00074,PROD00157,2021-07-12,16,36.32042082254028,2021-08-02,2021-08-02,581.1267331606444
PO000795,SUP00058,PROD00103,2021-08-15,10,60.96995716283932,2021-09-03,2021-09-07,609.6995716283932
PO000796,SUP00027,PROD00105,2022-09-04,20,61.616017894561,2022-09-19,2022-09-25,1232.3203578912198
PO000797,SUP00037,PROD00060,2023-01-30,12,55.91883990402247,2023-02-22,2023-02-22,671.0260788482697
PO000798,SUP00044,PROD00166,2023-05-23,11,6.976014316367235,2023-06-08,2023-06-07,76.73615748003958
PO000799,SUP00073,PROD00186,2021-04-12,11,30.264496382974517,2021-04-24,2021-04-21,332.9094602127197
PO000800,SUP00037,PROD00135,2022-10-22,12,55.46891064951079,2022-11-04,2022-11-09,665.6269277941294
PO000801,SUP00062,PROD00125,2023-03-04,10,22.55615578870332,2023-03-18,2023-03-23,225.56155788703322
PO000802,SUP00075,PROD00047,2023-03-21,9,45.47712608715395,2023-04-05,2023-04-03,409.2941347843855
PO000803,SUP00035,PROD00177,2021-07-24,11,63.864206918313855,2021-08-06,2021-08-05,702.5062761014524
PO000804,SUP00089,PROD00061,2021-04-26,12,14.754722351260986,2021-05-18,2021-05-22,177.05666821513182
PO000805,SUP00069,PROD00037,2021-10-19,10,71.75149062473136,2021-10-30,2021-10-30,717.5149062473135
PO000806,SUP00083,PROD00120,2021-08-09,8,57.1710957243254,2021-08-22,2021-08-23,457.3687657946032
PO000807,SUP00006,PROD00163,2023-05-01,6,61.92369492306997,2023-05-23,2023-05-24,371.5421695384198
PO000808,SUP00003,PROD00059,2022-06-15,11,15.367791435911066,2022-07-05,2022-07-11,169.04570579502172
PO000809,SUP00085,PROD00019,2022-05-01,15,71.56213099014754,2022-05-16,2022-05-18,1073.431964852213
PO000810,SUP00091,PROD00157,2023-12-20,6,36.23475378901218,2024-01-10,2024-01-16,217.40852273407307
PO000811,SUP00072,PROD00191,2022-10-11,14,22.36114713633222,2022-11-02,2022-11-04,313.0560599086511
PO000812,SUP00014,PROD00163,2021-10-28,10,64.18407129211532,2021-11-20,2021-11-17,641.8407129211532
PO000813,SUP00027,PROD00101,2022-11-01,13,13.197036987887275,2022-11-11,2022-11-13,171.56148084253456
PO000814,SUP00070,PROD00032,2022-04-28,11,63.93552259638845,2022-05-19,2022-05-23,703.290748560273
PO000815,SUP00050,PROD00077,2023-04-09,8,14.017212787093912,2023-04-25,2023-04-24,112.1377022967513
PO000816,SUP00052,PROD00151,2023-04-12,11,6.30399263079396,2023-05-03,2023-05-03,69.34391893873357
PO000817,SUP00080,PROD00006,2021-12-05,11,56.33648587066446,2021-12-18,2021-12-21,619.7013445773091
PO000818,SUP00097,PROD00163,2023-09-11,14,30.976245500883422,2023-09-22,2023-09-21,433.66743701236794
PO000819,SUP00007,PROD00026,2021-09-03,12,66.86338868568728,2021-09-25,2021-09-25,802.3606642282474
PO000820,SUP00028,PROD00155,2022-06-25,11,67.19022151965532,2022-07-08,2022-07-11,739.0924367162086
PO000821,SUP00082,PROD00125,2023-01-12,9,17.664915219210826,2023-01-29,2023-01-27,158.98423697289743
PO000822,SUP00051,PROD00019,2023-02-15,7,18.92885610800085,2023-03-11,2023-03-14,132.50199275600596
PO000823,SUP00027,PROD00013,2022-07-30,10,37.823956834445035,2022-08-13,2022-08-17,378.23956834445033
PO000824,SUP00095,PROD00145,2022-01-24,7,5.0641854487268905,2022-02-03,2022-02-07,35.449298141088235
PO000825,SUP00080,PROD00008,2021-06-24,5,39.22707592903559,2021-07-11,2021-07-11,196.13537964517798
PO000826,SUP00077,PROD00040,2023-02-14,15,50.538434848076285,2023-03-07,2023-03-09,758.0765227211443
PO000827,SUP00029,PROD00199,2021-04-19,9,4.890512478159325,2021-05-08,2021-05-06,44.01461230343392
PO000828,SUP00054,PROD00163,2023-06-14,11,22.23689651021922,2023-07-05,2023-07-10,244.60586161241145
PO000829,SUP00047,PROD00152,2023-08-29,11,33.79892503896529,2023-09-13,2023-09-12,371.78817542861816
PO000830,SUP00067,PROD00038,2021-10-29,6,42.6979143140022,2021-11-12,2021-11-11,256.1874858840132
PO000831,SUP00043,PROD00057,2022-06-19,14,10.339464407673663,2022-07-02,2022-07-06,144.7525017074313
PO000832,SUP00064,PROD00048,2023-02-06,15,26.437772677025656,2023-02-26,2023-02-28,396.56659015538486
PO000833,SUP00096,PROD00177,2023-06-08,14,71.4864062921413,2023-06-19,2023-06-19,1000.8096880899782
PO000834,SUP00026,PROD00121,2022-02-15,13,3.6978616405109284,2022-02-25,2022-02-28,48.072201326642066
PO000835,SUP00011,PROD00169,2023-03-04,10,75.85451347977047,2023-03-18,2023-03-15,758.5451347977048
PO000836,SUP00021,PROD00100,2022-04-11,8,33.664447824125915,2022-04-26,2022-04-29,269.3155825930073
PO000837,SUP00081,PROD00113,2024-01-04,9,10.18713968850441,2024-01-14,2024-01-17,91.68425719653968
PO000838,SUP00015,PROD00012,2021-11-30,12,68.12677043372072,2021-12-14,2021-12-12,817.5212452046487
PO000839,SUP00070,PROD00101,2023-09-20,11,13.967264913373244,2023-10-05,2023-10-05,153.6399140471057
PO000840,SUP00004,PROD00021,2023-02-16,16,6.735720215393809,2023-03-08,2023-03-11,107.77152344630095
PO000841,SUP00027,PROD00135,2022-04-16,10,79.32435519624951,2022-05-10,2022-05-10,793.2435519624951
PO000842,SUP00074,PROD00031,2021-09-08,11,62.1077658522745,2021-09-22,2021-09-21,683.1854243750195
PO000843,SUP00052,PROD00069,2021-03-10,14,58.624647230818454,2021-03-27,2021-03-28,820.7450612314583
PO000844,SUP00069,PROD00079,2021-06-11,11,54.206251116014585,2021-06-21,2021-06-21,596.2687622761605
PO000845,SUP00095,PROD00050,2024-02-16,7,38.134833823214265,2024-03-09,2024-03-08,266.94383676249987
PO000846,SUP00053,PROD00016,2022-03-10,9,47.86958633906107,2022-03-21,2022-03-21,430.82627705154965
PO000847,SUP00035,PROD00151,2022-02-27,4,46.90452983507115,2022-03-16,2022-03-19,187.6181193402846
PO000848,SUP00003,PROD00041,2021-07-17,15,5.980653974281162,2021-08-01,2021-08-05,89.70980961421742
PO000849,SUP00010,PROD00155,2023-08-25,14,72.20468192684753,2023-09-15,2023-09-12,1010.8655469758654
PO000850,SUP00063,PROD00042,2023-01-21,15,41.67028308405023,2023-02-08,2023-02-08,625.0542462607535
PO000851,SUP00032,PROD00166,2021-04-19,11,15.17015474368813,2021-05-08,2021-05-10,166.87170218056943
PO000852,SUP00031,PROD00172,2021-08-24,7,46.30453791638935,2021-09-10,2021-09-08,324.13176541472546
PO000853,SUP00063,PROD00161,2022-06-09,13,68.65617830900364,2022-07-03,2022-07-05,892.5303180170473
PO000854,SUP00033,PROD00192,2024-03-27,14,74.4186766579024,2024-04-12,2024-04-18,1041.8614732106334
PO000855,SUP00027,PROD00172,2021-07-17,7,27.886817182200517,2021-07-31,2021-07-28,195.20772027540363
PO000856,SUP00095,PROD00066,2023-12-26,10,15.51288974024688,2024-01-10,2024-01-15,155.1288974024688
PO000857,SUP00085,PROD00167,2023-07-04,10,44.56627435514815,2023-07-25,2023-07-29,445.6627435514815
PO000858,SUP00011,PROD00134,2022-01-31,13,60.18194548926172,2022-02-21,2022-02-20,782.3652913604024
PO000859,SUP00020,PROD00019,2024-02-20,12,12.617648555093913,2024-03-13,2024-03-16,151.41178266112695
PO000860,SUP00007,PROD00101,2021-07-16,12,35.749303919418544,2021-07-30,2021-08-01,428.99164703302256
PO000861,SUP00039,PROD00137,2023-08-25,9,41.61978201601691,2023-09-15,2023-09-20,374.57803814415223
PO000862,SUP00077,PROD00142,2023-04-01,9,55.63373744232958,2023-04-19,2023-04-24,500.7036369809662
PO000863,SUP00055,PROD00195,2021-11-26,10,27.662093615131425,2021-12-10,2021-12-12,276.62093615131425
PO000864,SUP00029,PROD00028,2021-12-10,10,55.903188132338755,2021-12-30,2021-12-27,559.0318813233876
PO000865,SUP00039,PROD00058,2022-07-11,10,35.95177680968048,2022-07-28,2022-07-28,359.51776809680484
PO000866,SUP00019,PROD00194,2022-04-30,10,49.487760076507975,2022-05-14,2022-05-14,494.87760076507976
PO000867,SUP00057,PROD00068,2021-10-02,9,65.45964797167937,2021-10-19,2021-10-19,589.1368317451144
PO000868,SUP00033,PROD00146,2024-04-09,13,78.32709172918287,2024-04-24,2024-04-29,1018.2521924793773
PO000869,SUP00067,PROD00030,2021-02-21,12,45.52921650347423,2021-03-09,2021-03-13,546.3505980416908
PO000870,SUP00074,PROD00149,2022-03-14,14,67.32753098586086,2022-03-29,2022-03-30,942.5854338020521
PO000871,SUP00013,PROD00051,2022-12-18,11,9.378803125626106,2022-12-30,2023-01-02,103.16683438188717
PO000872,SUP00007,PROD00131,2023-11-10,9,73.76306763315351,2023-11-26,2023-11-27,663.8676086983816
PO000873,SUP00097,PROD00063,2022-10-01,11,13.750742578381098,2022-10-24,2022-10-29,151.2581683621921
PO000874,SUP00028,PROD00147,2023-10-10,10,5.759852352443412,2023-10-27,2023-10-25,57.598523524434114
PO000875,SUP00071,PROD00161,2023-08-22,17,58.97660260433767,2023-09-10,2023-09-15,1002.6022442737404
PO000876,SUP00060,PROD00128,2023-11-03,12,5.436502607801986,2023-11-23,2023-11-22,65.23803129362383
PO000877,SUP00091,PROD00080,2023-06-28,7,67.53340077001346,2023-07-16,2023-07-20,472.7338053900942
PO000878,SUP00046,PROD00174,2021-03-06,9,67.91293877851798,2021-03-28,2021-03-25,611.2164490066618
PO000879,SUP00017,PROD00090,2023-06-11,13,3.677712445268575,2023-06-28,2023-07-02,47.810261788491474
PO000880,SUP00026,PROD00076,2023-10-17,11,30.89133514575693,2023-10-29,2023-11-03,339.8046866033262
PO000881,SUP00073,PROD00007,2023-03-11,10,47.45996907983624,2023-03-22,2023-03-24,474.5996907983624
PO000882,SUP00052,PROD00165,2021-05-30,19,56.810195083492616,2021-06-23,2021-06-24,1079.3937065863597
PO000883,SUP00023,PROD00174,2023-02-26,15,24.99037012379334,2023-03-13,2023-03-12,374.8555518569001
PO000884,SUP00022,PROD00025,2022-03-03,13,25.340063070892075,2022-03-27,2022-03-28,329.420819921597
PO000885,SUP00089,PROD00054,2023-02-23,10,79.33845357814357,2023-03-16,2023-03-14,793.3845357814357
PO000886,SUP00082,PROD00178,2023-07-12,8,67.91038988656709,2023-07-28,2023-07-26,543.2831190925367
PO000887,SUP00061,PROD00100,2021-01-09,11,21.70141914760334,2021-01-28,2021-01-29,238.71561062363673
PO000888,SUP00089,PROD00060,2022-11-12,9,19.869519511125763,2022-11-24,2022-11-21,178.82567560013186
PO000889,SUP00100,PROD00178,2022-03-27,7,44.84882449120218,2022-04-12,2022-04-18,313.94177143841523
PO000890,SUP00048,PROD00163,2022-04-29,17,57.591243254031355,2022-05-11,2022-05-14,979.051135318533
PO000891,SUP00039,PROD00055,2024-03-09,5,4.581434114705722,2024-03-27,2024-03-24,22.90717057352861
PO000892,SUP00064,PROD00085,2023-07-08,10,19.023227200783293,2023-07-21,2023-07-26,190.23227200783293
PO000893,SUP00029,PROD00180,2023-10-06,9,78.45249574292453,2023-10-23,2023-10-22,706.0724616863207
PO000894,SUP00092,PROD00115,2021-02-27,8,43.282614196858745,2021-03-13,2021-03-17,346.26091357486996
PO000895,SUP00066,PROD00111,2022-08-02,12,74.74206437982335,2022-08-12,2022-08-17,896.9047725578802
PO000896,SUP00027,PROD00011,2022-03-04,10,4.907508736191721,2022-03-20,2022-03-20,49.07508736191721
PO000897,SUP00084,PROD00160,2021-06-15,18,60.95667502678505,2021-07-03,2021-07-02,1097.220150482131
PO000898,SUP00046,PROD00139,2021-01-24,8,53.07351786981513,2021-02-06,2021-02-06,424.588142958521
PO000899,SUP00014,PROD00032,2021-07-09,8,33.4219992669362,2021-08-01,2021-08-02,267.3759941354896
PO000900,SUP00082,PROD00072,2021-01-20,10,57.811066267816166,2021-02-05,2021-02-06,578.1106626781617
PO000901,SUP00063,PROD00125,2021-04-11,12,45.86072653396083,2021-04-28,2021-04-29,550.32871840753
PO000902,SUP00038,PROD00022,2023-01-06,10,52.16677346338191,2023-01-24,2023-01-30,521.6677346338191
PO000903,SUP00080,PROD00195,2023-05-20,9,18.425363171794526,2023-06-01,2023-06-04,165.82826854615072
PO000904,SUP00043,PROD00107,2023-05-11,9,39.94047126642052,2023-06-03,2023-06-02,359.4642413977847
PO000905,SUP00056,PROD00200,2022-10-25,11,29.045332266459372,2022-11-18,2022-11-17,319.49865493105307
PO000906,SUP00097,PROD00084,2024-01-15,10,73.51016688098584,2024-02-03,2024-01-31,735.1016688098583
PO000907,SUP00070,PROD00070,2023-08-17,13,18.231391366233723,2023-09-01,2023-08-30,237.00808776103838
PO000908,SUP00044,PROD00014,2021-04-03,5,47.46954524972748,2021-04-20,2021-04-25,237.3477262486374
PO000909,SUP00024,PROD00175,2021-02-14,5,68.41146442203863,2021-02-27,2021-02-26,342.0573221101932
PO000910,SUP00075,PROD00179,2023-09-16,12,28.202492949786503,2023-10-07,2023-10-07,338.42991539743804
PO000911,SUP00019,PROD00089,2021-06-03,8,36.12088049462848,2021-06-17,2021-06-14,288.96704395702784
PO000912,SUP00086,PROD00131,2021-01-14,11,31.617657795588297,2021-02-03,2021-01-31,347.79423575147126
PO000913,SUP00088,PROD00001,2023-10-28,12,68.20006919030298,2023-11-20,2023-11-25,818.4008302836357
PO000914,SUP00014,PROD00113,2023-05-15,10,74.46398161133094,2023-06-08,2023-06-09,744.6398161133094
PO000915,SUP00055,PROD00128,2021-05-13,7,75.61233856912685,2021-05-28,2021-05-25,529.2863699838879
PO000916,SUP00028,PROD00044,2021-12-24,10,17.02634366384251,2022-01-04,2022-01-08,170.2634366384251
PO000917,SUP00054,PROD00083,2022-12-27,12,3.501689283160323,2023-01-07,2023-01-12,42.02027139792388
PO000918,SUP00049,PROD00170,2023-07-19,9,21.251206661736262,2023-08-11,2023-08-09,191.26085995562636
PO000919,SUP00027,PROD00057,2022-04-04,15,44.93507427349567,2022-04-25,2022-04-28,674.026114102435
PO000920,SUP00005,PROD00004,2021-11-23,18,21.58209529940361,2021-12-11,2021-12-16,388.477715389265
PO000921,SUP00051,PROD00071,2023-09-18,12,72.96469859721982,2023-10-03,2023-10-05,875.5763831666379
PO000922,SUP00080,PROD00196,2023-04-03,13,13.994869634427722,2023-04-20,2023-04-26,181.93330524756038
PO000923,SUP00085,PROD00034,2023-05-10,12,26.12676035269324,2023-05-29,2023-05-28,313.52112423231887
PO000924,SUP00092,PROD00183,2021-08-27,12,66.13992781025716,2021-09-19,2021-09-20,793.6791337230859
PO000925,SUP00086,PROD00016,2021-12-11,12,54.396937554202985,2022-01-01,2022-01-06,652.7632506504358
PO000926,SUP00069,PROD00185,2021-06-01,9,42.33662456357273,2021-06-23,2021-06-28,381.02962107215455
PO000927,SUP00071,PROD00127,2022-02-07,11,21.242869183196216,2022-02-26,2022-02-26,233.67156101515837
PO000928,SUP00085,PROD00177,2021-07-20,8,72.7859434528964,2021-08-05,2021-08-11,582.2875476231712
PO000929,SUP00005,PROD00176,2023-01-16,13,45.845553415912136,2023-01-28,2023-01-30,595.9921944068577
PO000930,SUP00060,PROD00155,2023-07-05,10,78.96411453779679,2023-07-23,2023-07-24,789.6411453779679
PO000931,SUP00081,PROD00040,2021-12-12,17,61.406988726185254,2021-12-27,2022-01-02,1043.9188083451493
PO000932,SUP00009,PROD00072,2023-01-21,14,70.31914511074214,2023-02-03,2023-02-07,984.4680315503899
PO000933,SUP00031,PROD00104,2023-10-08,13,76.22268423527707,2023-10-18,2023-10-21,990.894895058602
