Geo_Key,Order City,Order State,Order Country,Order Region,Market,Latitude,Longitude
Nieuwegein_Utrecht_Países Bajos,Nieuwegein,Utrecht,Países Bajos,Western Europe,Europe,18.27562904,-66.03704834
Darton_Inglaterra_Reino Unido,Darton,Inglaterra,Reino Unido,Northern Europe,Europe,18.29842567,-66.37059784
Northampton_Inglaterra_Reino Unido,Northampton,Inglaterra,Reino Unido,Northern Europe,Europe,18.22759438,-66.04356384
Halle_Renania del Norte-Westfalia_Alemania,Halle,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,18.25482178,-66.37060547
Dniprodzerzhyns'k_Dnipropetrovsk_Ucrania,Dniprodzerzhyns'k,Dnipropetrovsk,Ucrania,Eastern Europe,Europe,18.20960999,-66.37056732
Roissy-en-Brie_Isla de Francia_Francia,Roissy-en-Brie,Isla de Francia,Francia,Western Europe,Europe,18.20960999,-66.37056732
Brive-la-Gaillarde_Aquitania-Lemosín-Poitou-Charentes_Francia,Brive-la-Gaillarde,Aquitania-Lemosín-Poitou-Charentes,Francia,Western Europe,Europe,18.27272224,-66.37054443
Le Petit-Quevilly_Normandía_Francia,Le Petit-Quevilly,Normandía,Francia,Western Europe,Europe,18.26097107,-66.3706131
Trier_Renania-Palatinado_Alemania,Trier,Renania-Palatinado,Alemania,Western Europe,Europe,18.21355438,-66.37052155
Gdansk_Pomerania_Polonia,Gdansk,Pomerania,Polonia,Eastern Europe,Europe,18.25671768,-66.37062836
Velbert_Renania del Norte-Westfalia_Alemania,Velbert,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,18.29108048,-66.37050629
Avignon_Provenza-Alpes-Costa Azul_Francia,Avignon,Provenza-Alpes-Costa Azul,Francia,Western Europe,Europe,18.29597855,-66.37055206
Preston_Inglaterra_Reino Unido,Preston,Inglaterra,Reino Unido,Northern Europe,Europe,18.24754334,-66.0253067
Trapani_Sicilia_Italia,Trapani,Sicilia,Italia,Southern Europe,Europe,18.28681564,-66.37057495
Aprilia_Lacio_Italia,Aprilia,Lacio,Italia,Southern Europe,Europe,18.22756958,-66.0435791
Meudon_Isla de Francia_Francia,Meudon,Isla de Francia,Francia,Western Europe,Europe,18.24767494,-66.37060547
Mykolayiv_Mykolayiv_Ucrania,Mykolayiv,Mykolayiv,Ucrania,Eastern Europe,Europe,18.23566818,-66.37059784
Colchester_Inglaterra_Reino Unido,Colchester,Inglaterra,Reino Unido,Northern Europe,Europe,18.26106262,-66.3705368
Cosenza_Calabria_Italia,Cosenza,Calabria,Italia,Southern Europe,Europe,18.28989029,-66.37056732
Hasselt_Limburgo_Bélgica,Hasselt,Limburgo,Bélgica,Western Europe,Europe,18.20589638,-66.37057495
Rostock_Mecklemburgo-Pomerania Occidental_Alemania,Rostock,Mecklemburgo-Pomerania Occidental,Alemania,Western Europe,Europe,18.29100418,-66.37060547
Tours_Centro-Valle de Loira_Francia,Tours,Centro-Valle de Loira,Francia,Western Europe,Europe,18.2505703,-66.37058258
Altamura_Apulia_Italia,Altamura,Apulia,Italia,Southern Europe,Europe,18.25411797,-66.37049866
Toulon_Provenza-Alpes-Costa Azul_Francia,Toulon,Provenza-Alpes-Costa Azul,Francia,Western Europe,Europe,18.25967407,-66.37052918
Vilna_Vilna_Lituania,Vilna,Vilna,Lituania,Northern Europe,Europe,18.35910606,-66.07789612
Lincoln_Inglaterra_Reino Unido,Lincoln,Inglaterra,Reino Unido,Northern Europe,Europe,18.21341896,-66.37055969
Aschaffenburg_Bavaria_Alemania,Aschaffenburg,Bavaria,Alemania,Western Europe,Europe,18.20542336,-66.0370636
Bremen_Bremen_Alemania,Bremen,Bremen,Alemania,Western Europe,Europe,18.27972794,-66.37050629
Heidelberg_Baden-Wurtemberg_Alemania,Heidelberg,Baden-Wurtemberg,Alemania,Western Europe,Europe,18.2542057,-66.37063599
Bilbao_País Vasco_España,Bilbao,País Vasco,España,Southern Europe,Europe,18.29272842,-66.37057495
Wuppertal_Renania del Norte-Westfalia_Alemania,Wuppertal,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,18.23255158,-66.0370636
Mont-de-Marsan_Aquitania-Lemosín-Poitou-Charentes_Francia,Mont-de-Marsan,Aquitania-Lemosín-Poitou-Charentes,Francia,Western Europe,Europe,18.25343704,-66.37055969
Stoke-on-Trent_Inglaterra_Reino Unido,Stoke-on-Trent,Inglaterra,Reino Unido,Northern Europe,Europe,18.29356575,-66.3705368
Garches_Isla de Francia_Francia,Garches,Isla de Francia,Francia,Western Europe,Europe,18.2232132,-66.3705368
Pozzuoli_Campania_Italia,Pozzuoli,Campania,Italia,Southern Europe,Europe,18.26930046,-66.37051392
Zwickau_Sajonia_Alemania,Zwickau,Sajonia,Alemania,Western Europe,Europe,18.22920799,-66.37052918
Offenbach_Hesse_Alemania,Offenbach,Hesse,Alemania,Western Europe,Europe,18.24174881,-66.37050629
Dnipropetrovsk_Dnipropetrovsk_Ucrania,Dnipropetrovsk,Dnipropetrovsk,Ucrania,Eastern Europe,Europe,18.25039673,-66.37051392
La Baule-Escoublac_Países del Loira_Francia,La Baule-Escoublac,Países del Loira,Francia,Western Europe,Europe,18.27360535,-66.03705597
Wigan_Inglaterra_Reino Unido,Wigan,Inglaterra,Reino Unido,Northern Europe,Europe,18.22563362,-66.04745483
Mons-en-Baroeul_Norte-Paso de Calais-Picardía_Francia,Mons-en-Baroeul,Norte-Paso de Calais-Picardía,Francia,Western Europe,Europe,18.2047329,-66.37058258
Timisoara_Timis_Rumania,Timisoara,Timis,Rumania,Eastern Europe,Europe,18.23209763,-66.37062073
Berne_Berna_Suiza,Berne,Berna,Suiza,Western Europe,Europe,18.28809357,-66.37055969
Aberdeen_Escocia_Reino Unido,Aberdeen,Escocia,Reino Unido,Northern Europe,Europe,18.2503624,-66.37054443
Celle_Baja Sajonia_Alemania,Celle,Baja Sajonia,Alemania,Western Europe,Europe,18.22652245,-66.37057495
Treviso_Véneto_Italia,Treviso,Véneto,Italia,Southern Europe,Europe,18.2498951,-66.0370636
Le Blanc-Mesnil_Isla de Francia_Francia,Le Blanc-Mesnil,Isla de Francia,Francia,Western Europe,Europe,18.2845993,-66.3706131
Dijon_Borgoña-Franco Condado_Francia,Dijon,Borgoña-Franco Condado,Francia,Western Europe,Europe,18.258358,-66.37052918
Antony_Isla de Francia_Francia,Antony,Isla de Francia,Francia,Western Europe,Europe,18.21781158,-66.37054443
Carrara_Toscana_Italia,Carrara,Toscana,Italia,Southern Europe,Europe,18.20359993,-66.03705597
Budapest_Budapest_Hungría,Budapest,Budapest,Hungría,Eastern Europe,Europe,18.29461289,-66.37057495
Castres_Languedoc-Rosellón-Mediodía-Pirineos_Francia,Castres,Languedoc-Rosellón-Mediodía-Pirineos,Francia,Western Europe,Europe,18.26179504,-66.37055206
Doetinchem_Güeldres_Países Bajos,Doetinchem,Güeldres,Países Bajos,Western Europe,Europe,18.29138184,-66.37050629
Marignane_Provenza-Alpes-Costa Azul_Francia,Marignane,Provenza-Alpes-Costa Azul,Francia,Western Europe,Europe,18.25217247,-66.37056732
Pamplona_Navarra_España,Pamplona,Navarra,España,Southern Europe,Europe,18.29692459,-66.37059784
Ajaccio_Corse_Francia,Ajaccio,Corse,Francia,Western Europe,Europe,18.24878883,-66.37060547
Garforth_Inglaterra_Reino Unido,Garforth,Inglaterra,Reino Unido,Northern Europe,Europe,18.20541,-66.37055206
Ingolstadt_Bavaria_Alemania,Ingolstadt,Bavaria,Alemania,Western Europe,Europe,18.28212929,-66.37054443
Martigues_Provenza-Alpes-Costa Azul_Francia,Martigues,Provenza-Alpes-Costa Azul,Francia,Western Europe,Europe,18.24437141,-66.37052918
Courbevoie_Isla de Francia_Francia,Courbevoie,Isla de Francia,Francia,Western Europe,Europe,18.03334045,-66.85192108
Franconville_Isla de Francia_Francia,Franconville,Isla de Francia,Francia,Western Europe,Europe,18.02528,-66.61306763
Copenhagen_Región Capital_Dinamarca,Copenhagen,Región Capital,Dinamarca,Northern Europe,Europe,18.27468491,-66.37056732
Mantes-la-Jolie_Isla de Francia_Francia,Mantes-la-Jolie,Isla de Francia,Francia,Western Europe,Europe,18.23857689,-66.37056732
Erlangen_Bavaria_Alemania,Erlangen,Bavaria,Alemania,Western Europe,Europe,18.27532959,-66.37056732
Chaumont_Alsacia-Champaña-Ardenas-Lorena_Francia,Chaumont,Alsacia-Champaña-Ardenas-Lorena,Francia,Western Europe,Europe,18.24830818,-66.37062836
Lannion_Bretaña_Francia,Lannion,Bretaña,Francia,Western Europe,Europe,18.2380867,-66.3705368
Burgos_Castilla y León_España,Burgos,Castilla y León,España,Southern Europe,Europe,18.25048065,-66.37051392
Corbeil-Essonnes_Isla de Francia_Francia,Corbeil-Essonnes,Isla de Francia,Francia,Western Europe,Europe,18.20485878,-66.37054443
Dabrowa Gornicza_Silesia_Polonia,Dabrowa Gornicza,Silesia,Polonia,Eastern Europe,Europe,18.24821472,-66.37055206
Porto_Porto_Portugal,Porto,Porto,Portugal,Southern Europe,Europe,18.28212929,-66.37054443
Swansea_Gales_Reino Unido,Swansea,Gales,Reino Unido,Northern Europe,Europe,18.23753929,-66.37059021
Wolfsburg_Baja Sajonia_Alemania,Wolfsburg,Baja Sajonia,Alemania,Western Europe,Europe,18.22753143,-66.0435791
Versailles_Isla de Francia_Francia,Versailles,Isla de Francia,Francia,Western Europe,Europe,18.29304504,-66.37050629
Argenteuil_Isla de Francia_Francia,Argenteuil,Isla de Francia,Francia,Western Europe,Europe,18.28821564,-66.37052155
Emmen_Drenthe_Países Bajos,Emmen,Drenthe,Países Bajos,Western Europe,Europe,18.28521919,-66.37058258
Herten_Renania del Norte-Westfalia_Alemania,Herten,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,18.20577622,-66.37051392
Saint-Malo_Bretaña_Francia,Saint-Malo,Bretaña,Francia,Western Europe,Europe,18.35902214,-66.07817078
Blagoveshchensk_Amur_Rusia,Blagoveshchensk,Amur,Rusia,Eastern Europe,Europe,18.27465439,-66.37055206
Vitoria_País Vasco_España,Vitoria,País Vasco,España,Southern Europe,Europe,18.27112579,-66.37062836
Muret_Languedoc-Rosellón-Mediodía-Pirineos_Francia,Muret,Languedoc-Rosellón-Mediodía-Pirineos,Francia,Western Europe,Europe,18.29442787,-66.37062836
Bari_Apulia_Italia,Bari,Apulia,Italia,Southern Europe,Europe,18.21187782,-66.3706131
Essen_Renania del Norte-Westfalia_Alemania,Essen,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,18.2093277,-66.03705597
Clichy-sous-Bois_Isla de Francia_Francia,Clichy-sous-Bois,Isla de Francia,Francia,Western Europe,Europe,18.2328186,-66.03705597
Gennevilliers_Isla de Francia_Francia,Gennevilliers,Isla de Francia,Francia,Western Europe,Europe,18.25342941,-66.03705597
Karlstad_Värmland_Suecia,Karlstad,Värmland,Suecia,Northern Europe,Europe,18.2302208,-66.0370636
Maidstone_Inglaterra_Reino Unido,Maidstone,Inglaterra,Reino Unido,Northern Europe,Europe,18.28994179,-66.37062073
Salzburgo_Salzburgo_Austria,Salzburgo,Salzburgo,Austria,Western Europe,Europe,18.20232201,-66.3706131
Herford_Renania del Norte-Westfalia_Alemania,Herford,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,18.25997925,-66.37049866
Creil_Norte-Paso de Calais-Picardía_Francia,Creil,Norte-Paso de Calais-Picardía,Francia,Western Europe,Europe,18.23804474,-66.37060547
Langenfeld_Renania del Norte-Westfalia_Alemania,Langenfeld,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,18.23150253,-66.03704834
Saint-Germain-en-Laye_Isla de Francia_Francia,Saint-Germain-en-Laye,Isla de Francia,Francia,Western Europe,Europe,18.23367119,-66.37059784
Rillieux-la-Pape_Auvernia-Ródano-Alpes_Francia,Rillieux-la-Pape,Auvernia-Ródano-Alpes,Francia,Western Europe,Europe,18.20000076,-66.37059021
Mougins_Provenza-Alpes-Costa Azul_Francia,Mougins,Provenza-Alpes-Costa Azul,Francia,Western Europe,Europe,18.20347023,-66.03705597
Rambouillet_Isla de Francia_Francia,Rambouillet,Isla de Francia,Francia,Western Europe,Europe,18.21824455,-66.37058258
Dresden_Sajonia_Alemania,Dresden,Sajonia,Alemania,Western Europe,Europe,18.21779442,-66.37051392
Espoo_Uusimaa_Finlandia,Espoo,Uusimaa,Finlandia,Northern Europe,Europe,18.28574562,-66.37052155
Aubervilliers_Isla de Francia_Francia,Aubervilliers,Isla de Francia,Francia,Western Europe,Europe,18.25711441,-66.37059784
Carrefour_Ouest_Haití,Carrefour,Ouest,Haití,Caribbean,LATAM,18.26595497,-66.37055206
Pirapora_Minas Gerais_Brasil,Pirapora,Minas Gerais,Brasil,South America,LATAM,18.38011932,-66.18312836
Tartagal_Salta_Argentina,Tartagal,Salta,Argentina,South America,LATAM,18.21312904,-66.37059021
Quetzaltenango_Quezaltenango_Guatemala,Quetzaltenango,Quezaltenango,Guatemala,Central America,LATAM,18.20577622,-66.37051392
Panama City_Panamá_Panamá,Panama City,Panamá,Panamá,Central America,LATAM,18.23575783,-66.3706131
Bolton_Inglaterra_Reino Unido,Bolton,Inglaterra,Reino Unido,Northern Europe,Europe,39.60168457,-107.0304413
Grigny_Isla de Francia_Francia,Grigny,Isla de Francia,Francia,Western Europe,Europe,33.10355759,-117.2678757
Great Yarmouth_Inglaterra_Reino Unido,Great Yarmouth,Inglaterra,Reino Unido,Northern Europe,Europe,37.76897812,-122.3891907
Calais_Norte-Paso de Calais-Picardía_Francia,Calais,Norte-Paso de Calais-Picardía,Francia,Western Europe,Europe,40.82476044,-73.94992065
Gallarate_Lombardía_Italia,Gallarate,Lombardía,Italia,Southern Europe,Europe,36.94937897,-76.24703217
Chartres_Centro-Valle de Loira_Francia,Chartres,Centro-Valle de Loira,Francia,Western Europe,Europe,41.73297119,-87.54953003
Torremolinos_Andalucía_España,Torremolinos,Andalucía,España,Southern Europe,Europe,32.7514801,-117.1934433
Chemnitz_Sajonia_Alemania,Chemnitz,Sajonia,Alemania,Western Europe,Europe,41.79980087,-87.58843994
Zeist_Utrecht_Países Bajos,Zeist,Utrecht,Países Bajos,Western Europe,Europe,41.66638184,-70.93328095
Friedrichshafen_Baden-Wurtemberg_Alemania,Friedrichshafen,Baden-Wurtemberg,Alemania,Western Europe,Europe,29.37377548,-98.46685791
Mechelen_Amberes_Bélgica,Mechelen,Amberes,Bélgica,Western Europe,Europe,21.39037895,-158.0046234
Piacenza_Emilia-Romaña_Italia,Piacenza,Emilia-Romaña,Italia,Southern Europe,Europe,32.75362015,-117.1964035
Palma de Mallorca_Islas Baleares_España,Palma de Mallorca,Islas Baleares,España,Southern Europe,Europe,42.39391327,-83.00836945
Le Havre_Normandía_Francia,Le Havre,Normandía,Francia,Western Europe,Europe,42.24398804,-83.61991119
Bayonne_Aquitania-Lemosín-Poitou-Charentes_Francia,Bayonne,Aquitania-Lemosín-Poitou-Charentes,Francia,Western Europe,Europe,42.92534638,-83.98883057
Sumy_Sumy_Ucrania,Sumy,Sumy,Ucrania,Eastern Europe,Europe,40.65025711,-73.94342804
Menton_Provenza-Alpes-Costa Azul_Francia,Menton,Provenza-Alpes-Costa Azul,Francia,Western Europe,Europe,39.79706574,-77.03726959
Brescia_Lombardía_Italia,Brescia,Lombardía,Italia,Southern Europe,Europe,40.88479996,-73.86613464
Bacau_Bacau_Rumania,Bacau,Bacau,Rumania,Eastern Europe,Europe,33.9956665,-117.8156967
Pantin_Isla de Francia_Francia,Pantin,Isla de Francia,Francia,Western Europe,Europe,41.36125946,-82.11012268
Bologna_Emilia-Romaña_Italia,Bologna,Emilia-Romaña,Italia,Southern Europe,Europe,40.88479996,-73.86613464
Kotka_Kymenlaakso_Finlandia,Kotka,Kymenlaakso,Finlandia,Northern Europe,Europe,33.69957733,-118.0218811
Opole_Opole_Polonia,Opole,Opole,Polonia,Eastern Europe,Europe,43.01760483,-87.9546051
Sarcelles_Isla de Francia_Francia,Sarcelles,Isla de Francia,Francia,Western Europe,Europe,33.94185257,-84.08663178
Oosterhout_Brabante Septentrional_Países Bajos,Oosterhout,Brabante Septentrional,Países Bajos,Western Europe,Europe,41.7712059,-72.52085114
Heilbronn_Baden-Wurtemberg_Alemania,Heilbronn,Baden-Wurtemberg,Alemania,Western Europe,Europe,34.50935745,-117.3302917
Aulnay-sous-Bois_Isla de Francia_Francia,Aulnay-sous-Bois,Isla de Francia,Francia,Western Europe,Europe,30.19924736,-81.72353363
Vigneux-sur-Seine_Isla de Francia_Francia,Vigneux-sur-Seine,Isla de Francia,Francia,Western Europe,Europe,37.32278061,-122.062912
Recklinghausen_Renania del Norte-Westfalia_Alemania,Recklinghausen,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,33.13012314,-117.0898895
Stockton-on-Tees_Inglaterra_Reino Unido,Stockton-on-Tees,Inglaterra,Reino Unido,Northern Europe,Europe,33.71007919,-84.11247253
Cerignola_Apulia_Italia,Cerignola,Apulia,Italia,Southern Europe,Europe,34.09395981,-117.4498901
Clamart_Isla de Francia_Francia,Clamart,Isla de Francia,Francia,Western Europe,Europe,38.58180618,-90.5594635
Veenendaal_Utrecht_Países Bajos,Veenendaal,Utrecht,Países Bajos,Western Europe,Europe,40.6416893,-74.01692963
Carpi_Emilia-Romaña_Italia,Carpi,Emilia-Romaña,Italia,Southern Europe,Europe,29.58674431,-97.98742676
Carcassonne_Languedoc-Rosellón-Mediodía-Pirineos_Francia,Carcassonne,Languedoc-Rosellón-Mediodía-Pirineos,Francia,Western Europe,Europe,42.33480835,-74.93064117
Garbsen_Baja Sajonia_Alemania,Garbsen,Baja Sajonia,Alemania,Western Europe,Europe,32.96281815,-80.01170349
Dreux_Centro-Valle de Loira_Francia,Dreux,Centro-Valle de Loira,Francia,Western Europe,Europe,40.87416458,-73.8703537
Mazyr_Gómel_Bielorrusia,Mazyr,Gómel,Bielorrusia,Eastern Europe,Europe,40.92575073,-73.87052155
Sandnes_Rogaland_Noruega,Sandnes,Rogaland,Noruega,Northern Europe,Europe,34.19438171,-118.1662979
Rijeka_Primorje-Gorski Kotar_Croacia,Rijeka,Primorje-Gorski Kotar,Croacia,Southern Europe,Europe,26.19762421,-98.19145203
Catania_Sicilia_Italia,Catania,Sicilia,Italia,Southern Europe,Europe,26.28325081,-80.09656525
La Teste-de-Buch_Aquitania-Lemosín-Poitou-Charentes_Francia,La Teste-de-Buch,Aquitania-Lemosín-Poitou-Charentes,Francia,Western Europe,Europe,34.69703293,-118.0883026
Tarbes_Languedoc-Rosellón-Mediodía-Pirineos_Francia,Tarbes,Languedoc-Rosellón-Mediodía-Pirineos,Francia,Western Europe,Europe,26.15128136,-80.21017456
Pessac_Aquitania-Lemosín-Poitou-Charentes_Francia,Pessac,Aquitania-Lemosín-Poitou-Charentes,Francia,Western Europe,Europe,34.42950821,-116.9525146
Bayeux_Normandía_Francia,Bayeux,Normandía,Francia,Western Europe,Europe,34.20995331,-118.4617996
Ronchin_Norte-Paso de Calais-Picardía_Francia,Ronchin,Norte-Paso de Calais-Picardía,Francia,Western Europe,Europe,35.85791779,-90.65527344
Carlisle_Inglaterra_Reino Unido,Carlisle,Inglaterra,Reino Unido,Northern Europe,Europe,38.41569519,-121.4185638
Kaunas_Kaunas_Lituania,Kaunas,Kaunas,Lituania,Northern Europe,Europe,33.22548676,-117.3070679
Rugby_Inglaterra_Reino Unido,Rugby,Inglaterra,Reino Unido,Northern Europe,Europe,39.45430374,-75.26563263
Vínnytsia_Vínnytsia_Ucrania,Vínnytsia,Vínnytsia,Ucrania,Eastern Europe,Europe,33.86329651,-117.9716263
Derby_Inglaterra_Reino Unido,Derby,Inglaterra,Reino Unido,Northern Europe,Europe,41.6280365,-70.92701721
Dormagen_Renania del Norte-Westfalia_Alemania,Dormagen,Renania del Norte-Westfalia,Alemania,Western Europe,Europe,34.03489304,-118.0805359
Ginebra_Ginebra_Suiza,Ginebra,Ginebra,Suiza,Western Europe,Europe,33.52104187,-82.04935455
Gera_Turingia_Alemania,Gera,Turingia,Alemania,Western Europe,Europe,33.40329361,-111.9140549
Mantes-la-Ville_Isla de Francia_Francia,Mantes-la-Ville,Isla de Francia,Francia,Western Europe,Europe,40.65486527,-73.58707428
Bebington_Inglaterra_Reino Unido,Bebington,Inglaterra,Reino Unido,Northern Europe,Europe,43.21662521,-75.45603943
Novara_Piamonte_Italia,Novara,Piamonte,Italia,Southern Europe,Europe,33.88656235,-117.9215698
Angarsk_Irkutsk_Rusia,Angarsk,Irkutsk,Rusia,Eastern Europe,Europe,41.6280365,-70.92701721
Ploiesti_Prahova_Rumania,Ploiesti,Prahova,Rumania,Eastern Europe,Europe,32.15084076,-111.0030136
Loughborough_Inglaterra_Reino Unido,Loughborough,Inglaterra,Reino Unido,Northern Europe,Europe,33.59082031,-111.9261398
Deuil-la-Barre_Isla de Francia_Francia,Deuil-la-Barre,Isla de Francia,Francia,Western Europe,Europe,45.35498428,-122.6026993
Járkov_Járkov_Ucrania,Járkov,Járkov,Ucrania,Eastern Europe,Europe,38.82551575,-77.21334839
Tarragona_Cataluña_España,Tarragona,Cataluña,España,Southern Europe,Europe,35.06880951,-89.9284668
Pontivy_Bretaña_Francia,Pontivy,Bretaña,Francia,Western Europe,Europe,41.86656189,-88.10800171
Cheltenham_Inglaterra_Reino Unido,Cheltenham,Inglaterra,Reino Unido,Northern Europe,Europe,46.81184387,-100.7877197
Zamora_Castilla y León_España,Zamora,Castilla y León,España,Southern Europe,Europe,39.95728302,-74.19393158
Villenave-d'Ornon_Aquitania-Lemosín-Poitou-Charentes_Francia,Villenave-d'Ornon,Aquitania-Lemosín-Poitou-Charentes,Francia,Western Europe,Europe,34.04621506,-118.1860352
Le Plessis-Robinson_Isla de Francia_Francia,Le Plessis-Robinson,Isla de Francia,Francia,Western Europe,Europe,33.23309708,-117.2240524
Roanne_Auvernia-Ródano-Alpes_Francia,Roanne,Auvernia-Ródano-Alpes,Francia,Western Europe,Europe,42.17568588,-88.37289429
Posadas_Misiones_Argentina,Posadas,Misiones,Argentina,South America,LATAM,42.41482544,-82.9394455
Culiacán_Sinaloa_México,Culiacán,Sinaloa,México,Central America,LATAM,37.37883377,-121.8303375
Cienfuegos_Cienfuegos_Cuba,Cienfuegos,Cienfuegos,Cuba,Caribbean,LATAM,32.76312256,-96.69212341
Birigui_São Paulo_Brasil,Birigui,São Paulo,Brasil,South America,LATAM,40.02439499,-86.44609833
Denizli_Denizli_Turquía,Denizli,Denizli,Turquía,West Asia,Pacific Asia,18.22618675,-66.3706131
Guwahati_Assam_India,Guwahati,Assam,India,South Asia,Pacific Asia,18.22846603,-66.37055969
Jinan_Shandong_China,Jinan,Shandong,China,Eastern Asia,Pacific Asia,18.24555779,-66.37054443
Corum_Corum_Turquía,Corum,Corum,Turquía,West Asia,Pacific Asia,18.25927353,-66.37056732
Rawalpindi_Punyab_Pakistán,Rawalpindi,Punyab,Pakistán,South Asia,Pacific Asia,18.2504139,-66.37060547
Huainan_Anhui_China,Huainan,Anhui,China,Eastern Asia,Pacific Asia,18.23789597,-66.37060547
